Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
15;F;2013;Pia;15
35;M;2012;Zakaria;35
6;M;2013;Ramy;6
26;M;2013;Abdoulaye;26
28;F;2013;Raphaëlle;28
7;F;2013;Abigaïl;7
32;M;2013;Roméo;32
11;M;2013;Aboubacar;11
10;M;2013;Siméon;10
51;F;2013;Aïcha;51
9;F;2013;Solveig;9
5;M;2013;Alexander;5
19;F;2013;Syrine;19
54;F;2013;Alicia;54
11;F;2013;Tali;11
7;F;2013;Alina;7
9;F;2013;Tasnime;9
6;M;2013;Aloys;6
6;F;2013;Tesnim;6
27;F;2013;Amina;27
42;F;2013;Violette;42
37;M;2013;Amir;37
7;M;2013;Wissem;7
25;F;2013;Anaëlle;25
6;M;2013;Yossef;6
124;F;2013;Anaïs;124
5;F;2013;Youna;5
7;F;2013;Annabelle;7
7;M;2013;Younès;7
8;F;2019;Jane;8
14;M;2013;Youssouf;14
7;M;2019;Hamidou;7
13;F;2013;Ysée;13
7;F;2019;Wendy;7
24;F;2013;Zélie;24
6;M;2019;Niels;6
10;F;2014;Aïssata;10
6;M;2019;Yaël;6
5;M;2014;Alain;5
6;F;2019;Eya;6
49;F;2014;Alicia;49
6;F;2019;Grace;6
23;F;2014;Aliya;23
6;F;2019;India;6
10;F;2014;Amel;10
5;M;2019;Andy;5
19;F;2014;Amira;19
5;M;2019;Pharell;5
51;M;2014;Auguste;51
5;M;2019;Rahim;5
126;M;2014;Augustin;126
5;M;2019;Safwan;5
8;M;2014;Bakary;8
5;M;2019;Titouan;5
7;F;2014;Bouchra;7
5;F;2019;Camilia;5
6;F;2014;Chahinez;6
5;F;2019;Fatima-Zahra;5
125;F;2014;Charlotte;125
5;F;2019;Florence;5
10;M;2014;Chris;10
5;F;2019;Leia;5
5;M;2014;Ely;5
5;F;2019;Marwa;5
10;F;2014;Ema;10
5;F;2014;Emmie;5
12;F;2014;Enora;12
5;M;2014;Fallou;5
61;M;2014;Félix;61
8;M;2014;Gianni;8
14;F;2014;Gloria;14
5;F;2014;Goundo;5
15;M;2014;Jad;15
5;M;2014;Jassem;5
14;M;2014;Jayden;14
15;M;2014;Johan;15
46;M;2014;Joshua;46
6;M;2014;Kays;6
5;F;2014;Kimia;5
30;F;2014;Lilia;30
14;F;2014;Lilou;14
9;F;2014;Liora;9
6;M;2014;Loan;6
62;F;2014;Lola;62
10;F;2014;Louane;10
67;M;2014;Maël;67
31;F;2014;Maëlle;31
9;M;2014;Mahdi;9
16;M;2014;Mahé;16
46;F;2014;Mariam;46
20;F;2014;Mariama;20
7;F;2014;Marine;7
10;M;2014;Mateo;10
31;M;2014;Mathéo;31
21;M;2014;Matteo;21
6;F;2014;Mayline;6
7;M;2014;Melchior;7
25;F;2014;Mya;25
5;F;2014;Naila;5
18;F;2014;Naïla;18
16;F;2014;Nayla;16
9;F;2014;Nine;9
98;F;2014;Olivia;98
59;M;2013;Antonin;59
13;F;2014;Oumou;13
10;M;2013;Ariel;10
28;F;2014;Paloma;28
7;M;2013;Aristide;7
5;M;2014;Ron;5
7;M;2013;Armel;7
19;F;2014;Solène;19
15;F;2013;Colette;15
14;F;2014;Soumaya;14
5;F;2013;Dana;5
7;F;2014;Suzie;7
5;F;2013;Daniella;5
6;M;2014;Swan;6
7;M;2013;Dany;7
7;F;2014;Tara;7
42;F;2013;Eden;76
6;F;2014;Théodora;6
23;F;2013;Emmy;23
48;M;2014;Youssef;48
103;M;2013;Enzo;103
8;M;2014;Zakarya;8
8;M;2013;Eugène;8
8;M;2014;Ziyad;8
7;M;2013;Eyal;7
5;F;2014;Zoey;5
8;F;2013;Fatma;8
5;M;2015;Adame;5
5;M;2013;Filip;5
9;M;2015;Alassane;9
22;M;2013;Gaston;22
8;F;2015;Ania;8
7;M;2013;George;7
166;M;2015;Antoine;166
11;F;2013;Hanaé;11
5;M;2015;Aydan;5
5;M;2013;Hedi;5
5;F;2015;Balkis;5
30;M;2013;Henri;30
5;M;2015;Brayan;5
13;M;2013;Ilyan;13
15;F;2015;Camélia;15
5;F;2013;India;5
85;M;2015;Camille;85
28;F;2013;Isaure;28
9;M;2015;Carl;9
6;M;2013;Jean-Baptiste;6
6;M;2015;Chmouel;6
6;M;2013;Jude;6
19;F;2015;Colette;19
6;F;2013;Kawtar;6
5;F;2015;Elie;36
7;M;2013;Kenny;7
6;F;2015;Elissa;6
20;M;2013;Kylian;20
73;F;2015;Elsa;73
23;F;2013;Lana;23
12;F;2015;Elyssa;12
15;F;2013;Lara;15
16;M;2015;Etienne;16
11;M;2013;Lassana;11
6;F;2015;Fatim;6
43;F;2013;Laura;43
11;M;2015;Hassan;11
5;F;2013;Layanah;5
7;M;2015;Hedi;7
46;F;2013;Lila;46
25;M;2015;Hippolyte;25
29;F;2013;Lise;29
22;M;2015;Ibrahima;22
346;F;2013;Louise;346
141;F;2015;Lina;141
12;F;2013;Lya;12
24;F;2015;Maëlle;24
17;M;2013;Malik;17
122;M;2015;Martin;122
37;M;2013;Malo;37
6;F;2015;Maxine;6
91;F;2013;Margaux;91
11;F;2015;Maylis;11
22;M;2013;Marin;22
8;F;2015;Melina;8
75;M;2013;Maxence;75
27;F;2015;Mélissa;27
9;F;2013;Maxime;198
6;F;2015;Naelle;6
10;F;2013;Melissa;10
5;F;2015;Naïa;5
7;M;2013;Menahem;7
14;F;2015;Ninon;14
7;F;2013;Michelle;7
5;F;2015;Noélia;5
9;M;2013;Mouhamadou;9
21;F;2015;Olympe;21
5;F;2013;Myla;5
14;M;2015;Oumar;14
7;M;2013;Mylan;7
29;F;2015;Pia;29
9;F;2013;Nadine;9
7;M;2015;Richard;7
21;F;2013;Nélia;21
6;M;2015;Ron;6
7;F;2013;Neyla;7
14;F;2015;Rosalie;14
5;M;2013;Nolhan;5
6;F;2015;Saja;6
64;F;2013;Nour;70
12;M;2015;Sandro;12
12;F;2013;Paola;12
33;F;2015;Sirine;33
17;M;2013;Rafaël;17
17;M;2015;Swann;17
7;F;2013;Rosa;7
6;F;2015;Tal;6
21;M;2013;Ryan;21
134;F;2015;Victoria;134
40;F;2013;Sirine;40
19;M;2015;Yann;19
15;F;2013;Solène;15
6;F;2015;Zoe;6
43;M;2013;Théodore;43
15;M;2016;Adel;15
9;M;2013;Warren;9
17;F;2016;Adélaïde;17
12;M;2013;Yani;12
5;M;2016;Ahmad;5
98;M;2013;Yanis;98
6;M;2016;Aïssa;6
6;M;2013;Yasin;6
5;F;2016;Aleksandra;5
45;M;2014;Abel;45
7;M;2016;Alexander;7
23;M;2014;Adel;23
27;M;2016;Amaury;27
12;M;2014;Adrian;12
15;F;2016;Amélie;15
27;M;2014;Alban;27
5;M;2016;Anass;5
8;F;2014;Alima;8
14;F;2016;Angèle;14
8;F;2014;Amalia;8
6;M;2016;Artus;6
49;F;2014;Aminata;49
5;F;2016;Audrey;5
45;M;2014;Amine;45
21;F;2016;Bianca;21
5;F;2014;Anaelle;5
7;F;2016;Binta;7
20;F;2014;Ariane;20
5;F;2016;Camilia;5
11;F;2014;Astrid;11
21;F;2016;Claire;21
6;F;2014;Ayah;6
15;F;2016;Clotilde;15
10;M;2014;Ayman;10
38;F;2016;Daphné;38
8;M;2014;Cheikh;8
25;M;2016;Djibril;25
6;M;2014;Cyrus;6
8;F;2016;Élina;8
21;M;2014;Dylan;21
13;F;2016;Eline;13
30;M;2014;Elie;30
24;F;2016;Émilie;24
13;F;2014;Éloïse;13
5;M;2016;Ephraïm;5
39;F;2014;Emilie;39
20;F;2016;Estelle;20
11;M;2014;Fares;11
46;F;2016;Fatima;46
10;F;2014;Félicie;10
61;F;2016;Fatoumata;61
5;M;2014;Frédéric;5
8;M;2016;Giacomo;8
5;M;2014;Gautier;5
6;F;2016;Haby;6
14;F;2014;Hafsa;14
13;F;2016;Halima;13
22;F;2014;Hawa;22
8;M;2016;Hamidou;8
5;M;2014;Hocine;5
31;M;2016;Hamza;31
20;M;2014;Ilian;20
5;M;2016;Haron;5
5;M;2014;Islem;5
55;M;2016;Hector;55
8;M;2014;Jason;8
10;F;2016;Jennah;10
24;M;2014;Julian;24
12;M;2016;Joud;12
45;F;2014;Julie;45
27;F;2016;Justine;27
5;M;2014;Kader;5
7;F;2016;Kadidja;7
10;F;2014;Kiara;10
10;M;2016;Kassim;10
5;M;2014;Kiyan;5
5;M;2016;Kays;5
12;F;2014;Lahna;12
129;M;2016;Liam;129
8;F;2014;Lucia;8
6;M;2016;Lou;6
18;M;2014;Lyam;18
59;M;2016;Lucien;59
10;F;2014;Lydia;10
22;F;2016;Mahaut;22
11;F;2014;Maïwenn;11
5;F;2016;Maïwenn;5
8;M;2014;Malick;8
6;F;2016;Malia;6
19;M;2014;Marco;19
11;M;2016;Maxim;11
6;F;2014;Marnie;6
11;M;2016;Milhan;11
5;F;2014;Méllina;5
6;M;2016;Mylan;6
5;F;2014;Milica;5
9;F;2016;Nayla;9
200;M;2014;Mohamed;200
6;F;2016;Olympia;6
6;M;2014;Mohamed-Lamine;6
8;F;2016;Ophélie;8
19;M;2014;Ousmane;19
7;M;2016;Oren;7
269;M;2014;Paul;269
6;F;2016;Philippa;6
6;M;2014;Pierre-Louis;6
29;M;2016;Romain;29
7;F;2014;Ranya;7
6;M;2016;Sebastian;6
11;F;2014;Safiya;11
13;F;2016;Soumaya;13
15;M;2014;Sam;15
7;F;2016;Swann;24
5;F;2014;Siham;5
8;M;2016;Téo;8
5;M;2014;Taha;5
57;M;2016;Théo;57
18;F;2014;Talia;18
92;F;2016;Victoire;92
20;M;2014;Timothé;20
7;M;2016;Ziad;7
8;F;2014;Tiphaine;8
15;M;2017;Abdoul;15
21;M;2014;Titouan;21
51;M;2017;Achille;51
5;F;2014;Valeria;5
6;F;2017;Aisha;6
86;M;2014;Yanis;86
9;M;2017;Alan;9
5;M;2015;Abd;5
15;M;2017;Alix;15
7;M;2015;Abdoul;7
6;M;2017;Amaël;6
33;M;2015;Ahmed;33
7;F;2017;Angela;7
98;F;2015;Anaïs;98
10;F;2017;Antonia;10
28;M;2015;Anas;28
8;M;2017;Aristide;8
19;F;2015;Asma;19
57;F;2017;Charlie;84
14;F;2015;Augustine;14
6;F;2017;Chayma;6
16;F;2015;Carla;16
5;F;2017;Ciara;5
6;M;2015;Cheikh;6
8;M;2017;Colin;8
13;F;2015;Dalia;13
7;M;2017;Constant;7
10;M;2015;Damien;10
5;M;2017;Dani;5
34;F;2015;Daphné;34
5;F;2017;Délya;5
9;F;2015;Daria;9
5;F;2017;Dieynaba;5
18;F;2015;Elisabeth;18
6;M;2017;Eddy;6
24;M;2015;Elliot;24
95;M;2017;Eliott;95
19;F;2015;Estelle;19
35;F;2017;Fatima;35
15;F;2015;Éva;15
7;F;2017;France;7
11;F;2015;Evy;11
5;F;2017;Giuliana;5
7;M;2015;Gianni;7
5;M;2017;Guilhem;5
8;F;2015;Grace;8
12;F;2017;Hanaé;12
6;F;2015;Hadja;6
47;M;2017;Henri;47
117;M;2015;Hugo;117
163;F;2017;Inès;163
5;F;2015;Isabella;5
5;M;2017;Ishak;5
14;M;2015;Iyad;14
5;F;2017;Janelle;5
13;M;2015;Iyed;13
13;M;2017;Kamil;13
114;F;2015;Jade;114
23;F;2017;Khadija;23
23;M;2015;Jayden;23
5;M;2017;Leon;5
48;M;2015;Kaïs;48
14;F;2017;Lia;14
5;F;2015;Kheira;5
8;F;2017;Lilou;8
128;M;2015;Léo;128
6;F;2017;Liza;6
74;M;2015;Léonard;74
11;M;2017;Loïc;11
30;F;2015;Liv;30
9;M;2017;Malick;9
6;F;2015;Loïs;6
8;F;2017;Mariame;8
8;F;2015;Ludivine;8
6;M;2017;Merlin;6
5;F;2015;Lyah;5
10;F;2017;Myla;10
8;F;2015;Lylia;8
7;F;2017;Naïa;7
5;M;2015;Mady;5
13;F;2017;Neïla;13
5;F;2015;Maëlie;5
10;F;2017;Ora;10
8;F;2015;Mahault;8
5;F;2017;Purity;5
12;M;2015;Mateo;12
144;F;2017;Rose;144
31;M;2015;Mathias;31
159;F;2017;Sarah;159
9;M;2015;Matisse;9
5;M;2017;Sékou;5
7;M;2015;Matthew;7
5;F;2017;Tehila;5
6;F;2015;May;6
5;M;2017;Thibaut;5
6;M;2015;Michel;6
7;F;2017;Tiana;7
30;F;2015;Noa;46
15;M;2017;Timothé;15
7;M;2015;Nohé;7
6;M;2017;Vasco;6
27;M;2015;Omar;27
15;F;2017;Yuna;15
5;F;2015;Ornella;5
5;M;2018;Aden;5
133;M;2015;Oscar;133
30;F;2018;Albane;30
5;F;2015;Romaïssa;5
7;M;2018;Alpha;7
23;M;2015;Roméo;23
9;M;2018;Amar;9
104;M;2015;Samuel;104
5;F;2018;Anais;5
35;M;2015;Samy;35
11;F;2018;Andrea;61
37;F;2015;Sasha;56
20;F;2018;Ariane;20
14;F;2015;Sienna;14
6;F;2018;Ayah;6
7;F;2015;Simone;7
153;F;2018;Charlotte;153
58;F;2015;Sophia;58
6;M;2018;Charly;6
25;M;2015;Timothé;25
25;M;2018;Corentin;25
7;F;2015;Vera;7
7;M;2018;Dario;7
8;M;2015;Yannis;8
14;F;2018;Eléa;14
27;M;2015;Younes;27
5;F;2018;Éléanore;5
5;M;2015;Zack;5
5;M;2018;Eli;5
12;M;2015;Zadig;12
5;F;2018;Élisabeth;5
118;F;2015;Zoé;118
37;F;2018;Élise;37
56;M;2016;Achille;56
16;F;2018;Emmy;16
5;M;2016;Adriel;5
7;M;2018;Eyden;7
8;F;2016;Amel;8
28;F;2018;Fatima;28
8;M;2016;Andréa;8
70;M;2018;Félix;70
9;M;2016;Archibald;9
30;M;2018;Hadrien;30
38;M;2016;Armand;38
9;M;2018;Hélios;9
22;M;2016;Aurélien;22
93;M;2018;Ismaël;93
38;F;2016;Blanche;38
7;M;2018;Jalil;7
17;F;2016;Camélia;17
187;F;2018;Jeanne;187
17;F;2016;Céline;17
19;M;2018;Julien;19
9;M;2016;Constant;9
6;M;2018;Karl;6
8;M;2016;Damien;8
8;M;2018;Kassim;8
11;M;2016;Dan;11
16;F;2018;Kenza;16
5;M;2016;Éden;5
17;F;2018;Khadija;17
15;F;2016;Emmanuelle;15
5;M;2018;Léandro;5
7;F;2016;Eulalie;7
62;F;2018;Léna;62
8;F;2016;Ève;8
5;M;2018;Leyth;5
5;M;2016;Fadi;5
34;F;2018;Lily;34
5;F;2016;Geneviève;5
14;F;2018;Liora;14
5;M;2016;Gianni;5
226;F;2018;Louise;226
22;M;2016;Grégoire;22
27;F;2018;Lyna;27
10;F;2016;Helena;10
12;F;2018;Mélia;12
11;M;2016;Ilian;11
21;F;2018;Mya;21
45;M;2016;Issa;45
17;M;2018;Nahel;17
175;M;2016;Joseph;175
20;F;2018;Ninon;20
14;F;2016;Judith;14
6;F;2018;Noélie;6
91;F;2016;Julia;91
20;F;2018;Norah;20
5;F;2016;Kadidia;5
9;F;2018;Olga;9
38;M;2016;Kaïs;38
5;F;2018;Oriane;5
6;M;2016;Karim;6
6;M;2018;Pierre-Louis;6
42;F;2016;Lana;42
6;M;2018;Racim;6
23;M;2016;Léandre;23
5;F;2018;Rime;5
49;M;2016;Léonard;49
46;M;2018;Robin;46
5;F;2016;Linda;5
17;M;2018;Romain;17
5;M;2016;Loïs;5
5;F;2018;Saly;5
25;M;2016;Lorenzo;25
8;F;2018;Sira;8
8;F;2016;Ludivine;8
7;F;2018;Solène;7
5;F;2016;Lyne;5
36;F;2018;Thaïs;36
8;F;2016;Maïlys;8
7;M;2018;Vasco;7
9;M;2016;Malick;9
26;M;2018;Yassine;26
18;M;2016;Malik;18
10;F;2018;Zaynab;10
31;F;2016;Maryam;31
152;F;2019;Alma;152
15;M;2016;Mateo;15
141;M;2019;Lucas;141
69;M;2016;Mathis;69
114;M;2019;Liam;114
7;M;2016;Matisse;7
105;M;2019;Auguste;105
8;F;2016;Mayline;8
87;F;2019;Camille;87
26;F;2016;Mélissa;26
78;M;2019;Léonard;78
14;M;2016;Melvil;14
65;F;2019;Inaya;65
7;M;2016;Muhammad;7
61;M;2019;David;61
6;M;2016;Nahyl;6
60;F;2019;Garance;60
11;M;2016;Naïl;11
58;M;2019;Marin;58
11;F;2016;Neïla;11
55;F;2019;Aminata;55
5;F;2016;Noah;145
53;M;2019;Nolan;53
65;F;2016;Nour;72
52;F;2019;Anouk;52
43;M;2016;Pierre;43
40;M;2019;Aylan;40
12;F;2016;Prune;12
37;M;2019;Balthazar;37
5;F;2016;Rafaela;5
37;F;2019;Lise;37
342;M;2016;Raphaël;342
36;M;2019;Noam;36
5;M;2016;Ryad;5
36;F;2019;Lily;36
164;F;2016;Sarah;164
35;M;2019;Wassim;35
8;F;2016;Sira;8
32;M;2019;Noham;32
14;M;2016;Soan;14
29;F;2019;Fanta;29
7;F;2016;Tal;7
29;F;2019;Naomi;29
19;M;2016;Timothé;19
28;M;2019;Max;28
41;M;2016;Tristan;41
28;F;2019;Lilia;28
11;M;2016;Viktor;11
28;F;2019;Nelya;28
5;M;2016;Yacoub;5
26;M;2019;Lyam;26
5;M;2016;Zéphyr;5
24;M;2019;Tiago;24
5;M;2017;Adonis;5
19;M;2019;Adrian;19
72;M;2017;Adrien;72
15;M;2019;Melchior;15
50;F;2017;Aïcha;50
14;M;2019;Dorian;14
6;F;2017;Alana;6
14;M;2019;Etienne;14
19;F;2017;Aliyah;19
14;M;2019;Julien;14
7;F;2017;Alyah;7
14;F;2019;Ayline;14
21;M;2017;Ambroise;21
13;M;2019;Alessandro;13
22;F;2017;Amira;22
13;M;2019;Aristide;13
17;F;2017;Anaëlle;17
13;M;2019;Eyden;13
7;M;2017;Andy;7
13;M;2019;Loïc;13
6;F;2017;Armance;6
13;F;2019;Assa;13
161;M;2017;Augustin;161
13;F;2019;Liyah;13
26;F;2017;Awa;26
13;F;2019;Sana;13
27;M;2017;Aymen;27
12;M;2019;Ahmad;12
19;M;2017;Balthazar;19
12;F;2019;Aïda;12
20;F;2017;Billie;20
12;F;2019;Eugénie;12
16;F;2017;Charline;16
12;F;2019;Marilou;12
11;M;2017;Cheikh;11
11;M;2019;Wael;11
9;F;2017;Dahlia;9
11;F;2019;Fleur;11
18;F;2017;Eléa;18
10;M;2019;Adil;10
45;F;2017;Elisa;45
10;M;2019;Ariel;10
11;M;2017;Elyes;11
10;F;2019;Naomie;10
46;M;2017;Ernest;46
9;M;2019;Ben;9
10;F;2017;Ethel;10
9;M;2019;Mendel;9
101;F;2017;Eva;101
9;F;2019;Anissa;9
30;M;2017;Hadrien;30
9;F;2019;Flora;9
7;M;2017;Haron;7
9;F;2019;Liana;9
5;F;2017;Helena;5
9;F;2019;Malika;9
39;M;2017;Issa;39
8;M;2019;Arthus;8
28;M;2017;Jayden;28
8;M;2019;Romeo;8
6;M;2017;Jérémie;6
8;M;2011;Yannis;8
9;F;2017;Joyce;9
6;F;2011;Yasmina;6
22;M;2017;Julien;22
9;M;2011;Yoann;9
6;F;2017;Laure;6
7;M;2011;Yossef;7
5;F;2017;Laurine;5
92;M;2012;Aaron;92
5;M;2017;Lazar;5
24;F;2012;Angèle;24
7;F;2017;Liya;7
10;F;2012;Ariane;10
22;M;2017;Luka;22
42;M;2012;Armand;42
64;F;2017;Madeleine;64
70;M;2012;Axel;70
17;F;2017;Mahaut;17
14;F;2012;Axelle;14
20;M;2017;Malik;20
12;M;2012;Balthazar;12
8;M;2017;Marcello;8
8;M;2012;Bruno;8
105;F;2017;Margaux;105
17;F;2012;Carla;17
55;F;2017;Mariam;55
8;M;2012;Célian;8
9;F;2017;Marion;9
6;F;2012;Charlène;6
20;M;2017;Mathias;20
6;M;2012;Christopher;6
20;M;2017;Matthieu;20
12;M;2012;Colin;12
5;F;2017;Nana;5
5;F;2012;Coralie;5
28;M;2017;Nassim;28
29;M;2012;Corentin;29
5;M;2017;Nayel;5
10;F;2012;Coumba;10
7;F;2017;Nelia;7
21;F;2012;Dina;21
5;F;2017;Nicole;5
5;F;2012;Djeneba;5
5;F;2017;Nourane;5
16;F;2012;Domitille;16
14;M;2017;Raphael;14
20;M;2012;Dorian;20
12;F;2017;Salimata;12
10;F;2012;Dounia;10
5;M;2017;Sidney;5
6;M;2012;Élie;6
13;M;2017;Soren;13
6;F;2012;Eloane;6
25;M;2017;Souleymane;25
7;M;2012;Emilio;7
32;F;2017;Thelma;32
5;F;2012;Enola;5
64;M;2017;Ulysse;64
6;M;2012;Erwann;6
20;F;2017;Violette;20
7;M;2012;Farès;7
13;M;2017;Wael;13
5;F;2012;Fatim;5
19;M;2017;Yann;19
5;M;2012;Federico;5
10;M;2017;Zakarya;10
10;F;2012;Félicie;10
5;M;2018;Abdoul-Aziz;5
9;F;2012;Gaëlle;9
10;F;2018;Aimée;10
170;M;2012;Gaspard;170
10;M;2018;Albin;10
31;F;2012;Hawa;31
7;F;2018;Angèle;7
10;M;2012;Ibrahima;10
5;M;2018;Anir;5
21;M;2012;Ilyan;21
11;F;2018;Asma;11
5;M;2012;Jibril;5
8;F;2018;Audrey;8
12;M;2012;Justin;12
25;F;2018;Awa;25
7;F;2012;Ketsia;7
7;M;2018;Benoît;7
8;M;2012;Lassana;8
23;F;2018;Castille;23
10;M;2012;Lazare;10
48;F;2018;Constance;48
14;F;2012;Lilya;14
15;F;2018;Dania;15
23;M;2012;Loïc;23
5;F;2018;Eve;5
107;F;2012;Lucie;107
21;F;2018;Fatou;21
11;M;2012;Lukas;11
33;M;2018;Hamza;33
29;F;2012;Manel;29
6;M;2018;Hussein;6
5;F;2012;Marie-Lou;5
39;M;2018;Imran;39
73;M;2012;Marius;73
16;F;2018;Janna;16
7;M;2012;Marlon;7
6;M;2018;Jean-Baptiste;6
6;M;2012;Marwane;6
5;F;2018;Jessie;5
177;M;2012;Maxime;177
9;F;2018;Layane;9
15;F;2012;Melina;15
77;F;2018;Léonie;77
5;M;2012;Mouctar;5
30;F;2018;Lola;30
37;F;2012;Naomi;37
9;M;2018;Lukas;9
137;M;2012;Nathan;137
30;M;2018;Mamadou;30
16;M;2012;Niels;16
16;F;2018;Marianne;16
41;M;2012;Nolan;41
6;M;2018;Mark;6
7;M;2012;Pharell;7
7;M;2018;Matei;7
101;M;2012;Rayan;101
18;M;2018;Mathieu;18
5;M;2012;Richard;5
12;M;2018;Matthias;12
38;F;2012;Roxane;38
12;M;2018;Mayeul;12
16;M;2012;Sébastien;16
6;M;2018;Meyron;6
9;M;2012;Sékou;9
9;M;2018;Mylan;9
5;F;2012;Selena;5
7;M;2018;Nabil;7
10;M;2012;Selyan;10
11;M;2018;Nassim;11
25;F;2012;Sidonie;25
146;M;2018;Oscar;146
33;M;2012;Solal;33
6;M;2018;Paulin;6
7;F;2012;Solveig;7
15;F;2018;Rita;15
5;M;2012;Swan;5
5;M;2018;Robinson;5
12;M;2012;Téo;12
30;M;2018;Roméo;30
8;F;2012;Tiana;8
8;M;2018;Sébastien;8
89;F;2012;Victoire;89
23;F;2018;Selma;23
12;M;2012;Younès;12
12;F;2018;Tara;12
5;F;2013;Abigail;5
6;M;2018;Theodore;6
6;F;2013;Adame;6
206;M;2018;Victor;206
31;M;2013;Ahmed;31
9;M;2018;Vladimir;9
9;F;2013;Aline;9
10;F;2018;Yuna;10
9;F;2013;Amel;9
282;M;2019;Arthur;282
6;F;2013;Amelia;6
157;M;2019;Alexandre;157
9;F;2013;Angela;9
124;F;2019;Nina;124
9;F;2013;Angelina;9
114;F;2019;Victoire;114
9;M;2013;Angelo;9
76;M;2019;Thomas;76
7;M;2019;Calixte;7
66;F;2019;Céleste;66
7;M;2019;Tenzin;7
60;M;2019;Ayden;60
7;M;2019;Yassin;7
60;M;2019;Eden;60
7;F;2019;Antonia;7
52;M;2019;Robin;52
7;F;2019;Ashley;7
36;F;2019;Albane;36
7;F;2019;Candice;7
36;F;2019;Blanche;36
6;M;2019;Jérémy;6
36;F;2019;Daphné;36
6;M;2019;Karl;6
33;F;2019;Assia;33
6;F;2019;Cécile;6
30;M;2019;Noa;30
6;F;2019;Djena;6
29;F;2019;Faustine;29
6;F;2019;Domitille;6
28;F;2019;Louisa;28
6;F;2019;Kadidja;6
25;M;2019;Roman;25
6;F;2019;Loïs;6
25;F;2019;Billie;25
6;F;2019;Niouma;6
23;M;2019;Jacob;23
6;F;2019;Perle;6
23;M;2019;Marc;23
6;F;2019;Solange;6
23;M;2019;Théophile;23
5;M;2019;Anass;5
22;M;2019;Thibault;22
5;M;2019;Ouriel;5
20;F;2019;Oumou;20
5;F;2019;Ferima;5
20;F;2019;Stella;20
5;F;2019;Samia;5
17;M;2019;Swann;17
17;F;2019;Mona;17
16;M;2019;Mahamadou;16
16;F;2019;Dania;16
12;M;2019;Sekou;12
12;F;2019;Leila;12
11;M;2019;Mouhamadou;11
11;F;2019;Halima;11
10;M;2019;Mathieu;10
10;F;2019;Layana;10
9;M;2019;Ewen;9
9;M;2019;Guillaume;9
8;M;2019;Bilel;8
8;M;2019;Emilio;8
8;F;2019;Assil;8
7;F;2019;Ayna;7
7;F;2019;Béatrice;7
7;F;2019;Hajar;7
7;F;2019;Marta;7
7;F;2019;Zeinab;7
6;M;2019;Elhadj;6
6;M;2019;Eloi;6
6;M;2019;Timothy;6
6;M;2019;Warren;6
6;F;2019;Ayla;6
6;F;2019;Nell;6
6;F;2019;Sélène;6
6;F;2019;Suzie;6
5;M;2019;Aliocha;5
5;M;2019;Kyan;5
5;F;2019;Avigaïl;5
5;F;2019;Cara;5
5;F;2019;Elyna;5
5;F;2019;Layel;5
5;F;2019;Maïssane;5
9;F;2006;Joyce;9
5;M;2006;Junior;5
18;M;2006;Karim;18
6;M;2006;Kenny;6
42;M;2006;Kylian;42
7;F;2006;Lauriane;7
5;F;2006;Leila;5
7;F;2006;Léopoldine;7
28;F;2006;Lili;28
32;F;2006;Lily;32
247;M;2006;Louis;247
26;M;2006;Lucien;26
60;F;2006;Luna;60
155;F;2006;Manon;155
10;F;2006;Mariama;10
5;M;2006;Marlon;5
7;M;2006;Matisse;7
10;F;2006;Perrine;10
140;M;2006;Rayan;140
5;M;2006;Réphaël;5
232;F;2006;Sarah;232
5;F;2006;Stéphanie;5
8;F;2006;Thelma;8
35;M;2006;Théophile;35
11;M;2006;Thibaud;11
20;F;2006;Tiphaine;20
9;M;2006;Warren;9
5;M;2006;Yoni;5
5;M;2006;Yves;5
8;M;2007;Abdelkader;8
28;M;2007;Abel;28
11;F;2007;Aline;11
30;M;2007;Anatole;30
5;M;2007;Antony;5
7;M;2007;Aristide;7
10;F;2007;Assa;10
22;M;2007;Auguste;22
6;M;2007;Aylan;6
18;F;2007;Bianca;18
11;F;2007;Brune;11
11;M;2007;Cameron;11
7;F;2007;Carmen;7
7;M;2007;Chris;7
9;M;2007;Clarence;9
8;M;2007;Demba;8
5;M;2007;Deniz;5
43;M;2007;Edouard;43
29;F;2007;Ella;29
5;F;2007;Émeline;5
5;F;2007;Emmy;5
6;F;2007;Énora;6
9;M;2007;Éric;9
8;M;2007;Gaëtan;8
5;F;2007;Grâce;5
5;M;2007;Grégory;5
21;F;2007;Hannah;21
14;M;2007;Ilhan;14
28;M;2007;Ilian;28
6;M;2007;Isidore;6
14;M;2007;Joachim;14
6;M;2007;Joey;6
6;M;2007;Kelvin;6
19;F;2007;Lana;19
5;F;2007;Lauryn;5
38;M;2007;Lenny;38
17;M;2007;Lilian;17
12;F;2007;Linda;12
6;M;2007;Lohan;6
18;F;2007;Louison;18
214;M;2007;Lucas;214
8;F;2007;Maeva;8
6;F;2007;Maëva;6
11;M;2007;Malik;11
15;M;2007;Mickaël;15
10;M;2007;Miguel;10
5;M;2007;Néo;5
8;M;2007;Noha;8
5;F;2007;Ondine;5
7;M;2007;Paulin;7
6;F;2007;Ranya;6
14;M;2007;Richard;14
7;M;2007;Riyad;7
